city,aqi,dominant_pollutant,timestamp,station,lat,lon,pm25,pm10,o3,no2,so2,co
Ahmedabad,108,o3,2020-05-20 02:25:27,Ahmedabad Central,10.316496674479037,74.12801512216424,48,61,44,48,16,3
Ahmedabad,178,o3,2020-05-23 18:54:32,Ahmedabad Central,12.668515649735237,87.87106137929568,129,169,13,34,38,8
Ahmedabad,153,pm10,2020-05-27 11:23:38,Ahmedabad Central,11.524069366513775,80.86042376588593,109,65,58,30,31,3
Ahmedabad,219,pm10,2020-05-31 03:52:43,Ahmedabad Central,22.934035681880225,85.0762379194578,123,156,50,44,8,14
Ahmedabad,151,o3,2020-06-03 20:21:49,Ahmedabad Central,28.23207415478447,89.37533103761625,119,143,65,49,26,7
Ahmedabad,136,pm25,2020-06-07 12:50:54,Ahmedabad Central,20.669018555926506,78.81012121460351,76,93,52,27,10,9
Ahmedabad,134,pm10,2020-06-11 05:20:00,Ahmedabad Central,20.9750471720463,74.96210355872789,43,96,12,37,6,15
Ahmedabad,225,pm10,2020-06-14 21:49:05,Ahmedabad Central,27.849281583320693,85.64560496132579,125,198,63,53,27,11
Ahmedabad,164,pm25,2020-06-18 14:18:10,Ahmedabad Central,14.744386221873881,89.00664917680866,98,83,18,48,24,1
Ahmedabad,228,pm25,2020-06-22 06:47:16,Ahmedabad Central,27.544420035481057,71.19768743122373,143,194,38,22,30,14
Ahmedabad,181,o3,2020-06-25 23:16:21,Ahmedabad Central,24.063619863256534,89.00772847143273,115,146,74,63,38,3
Ahmedabad,211,pm25,2020-06-29 15:45:27,Ahmedabad Central,16.38468109601834,72.71719810363153,91,187,13,9,12,13
Ahmedabad,121,no2,2020-07-03 08:14:32,Ahmedabad Central,22.941888173764355,88.33527745860967,71,122,49,39,13,10
Ahmedabad,186,pm25,2020-07-07 00:43:38,Ahmedabad Central,23.625160839591217,84.16400817850129,132,150,22,32,26,18
Ahmedabad,195,o3,2020-07-10 17:12:43,Ahmedabad Central,10.583382786030537,72.09006442524253,129,102,37,32,17,18
Ahmedabad,147,pm25,2020-07-14 09:41:49,Ahmedabad Central,27.01170386265813,76.07744490604581,119,133,54,49,17,14
Ahmedabad,159,pm10,2020-07-18 02:10:54,Ahmedabad Central,28.34871220404867,85.39427559975294,97,140,80,39,16,6
Ahmedabad,106,pm25,2020-07-21 18:40:00,Ahmedabad Central,21.033495809261737,76.87212803527449,65,55,57,53,33,8
Ahmedabad,118,pm25,2020-07-25 11:09:05,Ahmedabad Central,24.66894899313514,78.68779217195238,84,98,16,38,12,16
Ahmedabad,111,pm25,2020-07-29 03:38:10,Ahmedabad Central,23.089886413141087,80.62282239578592,72,100,46,30,7,4
Ahmedabad,212,pm25,2020-08-01 20:07:16,Ahmedabad Central,19.197607990585816,71.55844095361132,130,194,67,29,11,5
Ahmedabad,185,pm10,2020-08-05 12:36:21,Ahmedabad Central,14.77206067906085,89.8395415809014,141,195,63,35,16,14
Ahmedabad,163,pm25,2020-08-09 05:05:27,Ahmedabad Central,10.62375398605753,84.79973940441246,78,129,53,8,7,18
Ahmedabad,97,pm10,2020-08-12 21:34:32,Ahmedabad Central,12.212194607507262,85.0244110665428,35,52,69,35,6,5
Ahmedabad,114,pm25,2020-08-16 14:03:38,Ahmedabad Central,22.070793160687245,80.75728274413673,89,103,92,37,0,0
Ahmedabad,203,pm25,2020-08-20 06:32:43,Ahmedabad Central,22.12979934744781,80.22503664032308,149,158,31,0,4,7
Ahmedabad,213,pm25,2020-08-23 23:01:49,Ahmedabad Central,20.40800176110697,87.06225105613123,126,112,80,50,24,7
Ahmedabad,147,pm25,2020-08-27 15:30:54,Ahmedabad Central,15.205524301436707,85.27770979531573,80,89,57,58,25,16
Ahmedabad,121,pm25,2020-08-31 08:00:00,Ahmedabad Central,13.6471156263163,72.18722608289816,85,58,81,63,23,7
Ahmedabad,119,pm10,2020-09-04 00:29:05,Ahmedabad Central,19.817492031473154,89.24299279934002,69,95,79,43,4,14
Ahmedabad,237,pm25,2020-09-07 16:58:10,Ahmedabad Central,25.543918863574625,83.01240581188137,109,128,27,21,18,14
Ahmedabad,180,no2,2020-09-11 09:27:16,Ahmedabad Central,13.397210365710928,88.13261369649017,132,163,37,34,29,14
Ahmedabad,103,pm25,2020-09-15 01:56:21,Ahmedabad Central,18.34351254521127,79.57931848802878,51,59,45,44,18,10
Ahmedabad,200,pm25,2020-09-18 18:25:27,Ahmedabad Central,16.100474252657868,79.31913564085669,124,141,71,26,12,0
Ahmedabad,186,pm10,2020-09-22 10:54:32,Ahmedabad Central,20.847053398089784,78.78944068208304,110,115,69,14,26,10
Ahmedabad,50,pm10,2020-09-26 03:23:38,Ahmedabad Central,11.338090673672138,86.04050006702859,17,24,79,47,9,5
Ahmedabad,200,o3,2020-09-29 19:52:43,Ahmedabad Central,21.788130701751896,83.34227139363867,156,166,49,28,41,16
Ahmedabad,156,pm25,2020-10-03 12:21:49,Ahmedabad Central,26.65459514018983,84.56941373181706,104,165,41,38,15,17
Ahmedabad,182,pm10,2020-10-07 04:50:54,Ahmedabad Central,13.344929132868362,84.64056008001471,85,129,39,13,18,15
Ahmedabad,101,pm25,2020-10-10 21:20:00,Ahmedabad Central,16.041285044556048,80.57746623568408,52,32,59,40,6,11
Ahmedabad,230,pm25,2020-10-14 13:49:05,Ahmedabad Central,17.294654259007437,82.13535728064414,150,190,16,46,24,18
Ahmedabad,100,pm25,2020-10-18 06:18:10,Ahmedabad Central,23.681506616499632,80.99075496346671,45,110,37,9,19,0
Ahmedabad,84,pm25,2020-10-21 22:47:16,Ahmedabad Central,28.747055885396556,89.13107012378316,49,113,21,38,14,12
Ahmedabad,127,pm25,2020-10-25 15:16:21,Ahmedabad Central,25.770785261300908,86.286285274607,77,122,23,59,18,8
Ahmedabad,79,pm25,2020-10-29 07:45:27,Ahmedabad Central,16.71574030586805,75.95939287912054,67,30,36,39,16,11
Ahmedabad,164,pm10,2020-11-02 00:14:32,Ahmedabad Central,27.966981557317094,70.3450743503445,109,96,22,45,23,5
Ahmedabad,221,pm10,2020-11-05 16:43:38,Ahmedabad Central,22.283836338301427,88.2837364219432,149,167,28,25,25,10
Ahmedabad,130,pm25,2020-11-09 09:12:43,Ahmedabad Central,11.107580249049233,85.51228127402231,80,107,45,23,9,15
Ahmedabad,181,pm25,2020-11-13 01:41:49,Ahmedabad Central,25.830490604838587,86.82795455779123,116,115,3,27,13,3
Ahmedabad,189,o3,2020-11-16 18:10:54,Ahmedabad Central,13.401883770012562,78.05300444403667,111,180,75,29,2,9
Ahmedabad,223,pm10,2020-11-20 10:40:00,Ahmedabad Central,10.047433332167818,80.01096970163285,129,201,39,53,12,12
Ahmedabad,117,o3,2020-11-24 03:09:05,Ahmedabad Central,16.069801843231488,84.57894873090464,81,95,52,34,18,17
Ahmedabad,163,pm25,2020-11-27 19:38:10,Ahmedabad Central,23.77711678010563,89.19870714086308,120,135,28,32,0,11
Ahmedabad,231,pm25,2020-12-01 12:07:16,Ahmedabad Central,20.89218230893607,82.9049112153724,153,209,38,34,31,13
Ahmedabad,196,pm10,2020-12-05 04:36:21,Ahmedabad Central,12.542052788884565,73.22483309732627,86,199,52,23,23,17
Ahmedabad,152,pm10,2020-12-08 21:05:27,Ahmedabad Central,21.17796263377915,72.52154177614446,97,150,98,53,10,10
Ahmedabad,114,pm10,2020-12-12 13:34:32,Ahmedabad Central,28.926904509437797,84.10421491849637,59,54,69,56,12,8
Ahmedabad,129,pm25,2020-12-16 06:03:38,Ahmedabad Central,11.299575797604662,74.58909189143684,107,84,31,52,10,8
Ahmedabad,185,pm10,2020-12-19 22:32:43,Ahmedabad Central,20.880071834282234,73.2242167191327,101,127,40,30,24,17
Ahmedabad,113,pm25,2020-12-23 15:01:49,Ahmedabad Central,22.669356356043394,74.07257717727713,85,80,9,46,16,12
Ahmedabad,171,pm25,2020-12-27 07:30:54,Ahmedabad Central,16.238106902788452,78.94635226147749,130,136,23,33,29,9
Ahmedabad,316,pm25,2020-12-31 00:00:00,Ahmedabad Central,23.936787602169858,70.60918894846253,210,270,39,33,16,4
Jaipur,198,pm10,2020-01-01 00:00:00,Jaipur Central,27.19131710815303,85.51942012189012,122,141,23,21,25,18
Jaipur,95,o3,2020-01-04 16:29:05,Jaipur Central,18.389831319822278,85.82745860119665,71,34,55,41,9,9
Jaipur,198,pm25,2020-01-08 08:58:10,Jaipur Central,23.094514870440854,85.57869206880834,118,115,18,36,25,8
Jaipur,311,pm25,2020-01-12 01:27:16,Jaipur Central,11.023193636880812,78.52300593471627,217,208,15,49,12,8
Jaipur,220,pm10,2020-01-15 17:56:21,Jaipur Central,21.321643505905847,77.94979366466669,107,207,59,45,19,0
Jaipur,137,pm25,2020-01-19 10:25:27,Jaipur Central,27.347287502101388,79.64521412153525,83,135,41,50,36,8
Jaipur,167,pm25,2020-01-23 02:54:32,Jaipur Central,27.72445431875392,81.58845723068993,117,137,67,51,16,11
Jaipur,169,o3,2020-01-26 19:23:38,Jaipur Central,26.285696426748547,73.06930756244434,115,159,50,9,8,8
Jaipur,108,o3,2020-01-30 11:52:43,Jaipur Central,18.509461480325783,88.81538551155712,55,113,60,29,25,5
Jaipur,231,pm25,2020-02-03 04:21:49,Jaipur Central,25.550621753516893,88.72027045684341,149,131,55,35,21,15
Jaipur,192,pm25,2020-02-06 20:50:54,Jaipur Central,13.970845199679278,85.81442802187404,93,95,75,35,20,5
Jaipur,220,pm25,2020-02-10 13:20:00,Jaipur Central,28.887021768989904,84.44865365179608,143,181,90,39,29,2
Jaipur,211,pm25,2020-02-14 05:49:05,Jaipur Central,18.682126709058217,82.38181710337867,136,142,47,37,12,14
Jaipur,193,pm25,2020-02-17 22:18:10,Jaipur Central,24.738953658501835,76.72892549659154,124,129,51,44,3,7
Jaipur,158,pm10,2020-02-21 14:47:16,Jaipur Central,24.450953086984562,82.3339242069923,112,113,63,42,14,8
Jaipur,131,pm25,2020-02-25 07:16:21,Jaipur Central,23.839480514727548,87.10852096012249,81,78,60,32,0,6
Jaipur,185,pm25,2020-02-28 23:45:27,Jaipur Central,12.48358880034105,80.05208665187472,132,140,32,55,24,5
Jaipur,249,pm25,2020-03-03 16:14:32,Jaipur Central,19.364649352832895,80.47395117938656,169,186,70,77,4,7
Jaipur,141,o3,2020-03-07 08:43:38,Jaipur Central,26.33153816508783,83.35829923106485,62,85,60,63,26,5
Jaipur,143,o3,2020-03-11 01:12:43,Jaipur Central,25.70820399384602,82.78574822528378,89,84,70,30,22,15
Jaipur,188,pm25,2020-03-14 17:41:49,Jaipur Central,24.613547521484136,81.09516937143324,105,137,60,59,14,17
Jaipur,166,pm10,2020-03-18 10:10:54,Jaipur Central,11.787159220071095,89.45145137945809,105,177,54,29,0,11
Jaipur,171,pm25,2020-03-22 02:40:00,Jaipur Central,13.505255340270415,84.01549222957297,63,119,0,37,16,17
Jaipur,246,pm25,2020-03-25 19:09:05,Jaipur Central,20.46657404279627,72.54864218080351,153,161,58,51,4,10
Jaipur,176,pm10,2020-03-29 11:38:10,Jaipur Central,12.447305422430606,78.51434551315776,134,131,33,41,32,19
Jaipur,196,pm10,2020-04-02 04:07:16,Jaipur Central,15.880183674840541,76.73083066573473,113,164,35,45,13,3
Jaipur,221,pm25,2020-04-05 20:36:21,Jaipur Central,23.619697660080615,73.1199983923322,105,159,66,37,26,17
Jaipur,152,pm10,2020-04-09 13:05:27,Jaipur Central,10.971625726553317,81.95614386936725,89,153,55,32,23,10
Jaipur,96,pm25,2020-04-13 05:34:32,Jaipur Central,25.720942179393766,89.62445134271783,5,70,40,23,26,11
Jaipur,211,pm25,2020-04-16 22:03:38,Jaipur Central,28.806010000786145,77.17551962332027,132,173,72,47,8,10
Jaipur,231,pm10,2020-04-20 14:32:43,Jaipur Central,13.783332240460794,79.5414525866244,146,179,61,40,19,5
Jaipur,183,pm25,2020-04-24 07:01:49,Jaipur Central,27.34128732545647,72.00315833093278,112,144,71,26,8,0
Jaipur,185,no2,2020-04-27 23:30:54,Jaipur Central,26.21785656222643,86.41798963141008,99,150,12,2,24,14
Jaipur,263,pm25,2020-05-01 16:00:00,Jaipur Central,26.67312846093662,79.15496514510363,196,243,12,22,25,16
Jaipur,239,pm25,2020-05-05 08:29:05,Jaipur Central,19.365115019549044,77.2134643948019,124,174,63,29,6,1
Jaipur,122,pm25,2020-05-09 00:58:10,Jaipur Central,23.301857557774255,75.53623625638436,123,87,80,26,12,9
Jaipur,235,pm25,2020-05-12 17:27:16,Jaipur Central,22.425212080599955,79.33137906590028,167,175,72,63,13,12
Jaipur,282,pm10,2020-05-16 09:56:21,Jaipur Central,16.68551125511805,73.83820059486209,164,222,35,16,22,9
Jaipur,105,pm25,2020-05-20 02:25:27,Jaipur Central,29.25081073541997,78.23648363932887,88,119,50,43,24,12
Jaipur,179,pm10,2020-05-23 18:54:32,Jaipur Central,24.60078787150814,87.21298076179316,123,132,48,35,0,8
Jaipur,316,pm25,2020-05-27 11:23:38,Jaipur Central,22.86627139917079,87.1073158621515,185,241,46,34,39,9
Jaipur,181,pm25,2020-05-31 03:52:43,Jaipur Central,21.169499907216128,86.15038354947475,123,114,58,45,20,0
Jaipur,209,pm10,2020-06-03 20:21:49,Jaipur Central,28.024233141165997,87.73655916708164,167,177,38,38,17,11
Jaipur,190,pm25,2020-06-07 12:50:54,Jaipur Central,24.210604806563094,78.5992505346548,105,153,63,56,12,3
Jaipur,224,o3,2020-06-11 05:20:00,Jaipur Central,24.898066529857132,70.62039977121299,126,187,57,36,29,14
Jaipur,214,pm25,2020-06-14 21:49:05,Jaipur Central,11.201936792497982,72.55389371532414,109,132,12,37,12,13
Jaipur,157,pm25,2020-06-18 14:18:10,Jaipur Central,25.807386452476756,86.15690593495829,92,93,37,42,11,16
Jaipur,204,o3,2020-06-22 06:47:16,Jaipur Central,26.69156409157708,71.35466294434111,143,208,42,27,18,12
Jaipur,187,o3,2020-06-25 23:16:21,Jaipur Central,18.673014331177004,79.47266493153268,160,174,63,32,19,10
Jaipur,106,pm25,2020-06-29 15:45:27,Jaipur Central,21.008591432333024,87.10605937910319,69,114,33,14,27,7
Jaipur,161,o3,2020-07-03 08:14:32,Jaipur Central,22.517621325653444,83.25767215310883,107,131,48,27,36,15
Jaipur,139,pm25,2020-07-07 00:43:38,Jaipur Central,11.725811642803103,88.24737689724012,126,110,61,18,21,6
Jaipur,125,pm25,2020-07-10 17:12:43,Jaipur Central,11.532545745398668,73.88718602090306,72,139,36,41,31,19
Jaipur,168,pm10,2020-07-14 09:41:49,Jaipur Central,14.53130345117758,89.00517195944596,84,110,37,40,33,9
Jaipur,263,pm25,2020-07-18 02:10:54,Jaipur Central,11.19989128732204,82.42523708898185,158,223,48,43,12,14
Jaipur,224,pm25,2020-07-21 18:40:00,Jaipur Central,11.399755699692518,87.58401534411021,134,129,36,11,17,5
Jaipur,246,pm25,2020-07-25 11:09:05,Jaipur Central,28.63789123249179,84.01720573165713,174,131,50,25,8,19
Jaipur,177,pm25,2020-07-29 03:38:10,Jaipur Central,23.343755799982553,87.36318321155649,113,126,90,43,12,18
Jaipur,243,pm10,2020-08-01 20:07:16,Jaipur Central,21.427586735698,89.9008030488102,124,190,42,45,12,8
Jaipur,218,pm25,2020-08-05 12:36:21,Jaipur Central,27.147731534329765,76.1550375167632,122,146,56,42,12,13
Jaipur,146,pm25,2020-08-09 05:05:27,Jaipur Central,23.861044777652513,72.22527396093177,57,148,35,58,26,15
Jaipur,202,pm25,2020-08-12 21:34:32,Jaipur Central,23.810635454349367,70.12638679309461,131,188,58,42,20,3
Jaipur,167,pm25,2020-08-16 14:03:38,Jaipur Central,26.286893581800133,84.17548297914168,106,118,41,57,20,2
Jaipur,208,pm25,2020-08-20 06:32:43,Jaipur Central,27.766698059220275,80.81112447533808,117,177,85,62,30,6
Jaipur,188,pm10,2020-08-23 23:01:49,Jaipur Central,15.008452432664114,81.09458418546572,126,184,74,40,30,15
Jaipur,221,pm25,2020-08-27 15:30:54,Jaipur Central,23.25894715815364,71.27022142575336,127,193,42,30,11,9
Jaipur,172,pm10,2020-08-31 08:00:00,Jaipur Central,25.803580849748677,80.54482387440767,103,121,66,39,21,6
Jaipur,273,pm10,2020-09-04 00:29:05,Jaipur Central,17.01584159146835,77.60413418377493,146,181,53,15,19,15
Jaipur,120,o3,2020-09-07 16:58:10,Jaipur Central,29.476144389924123,80.19073140768529,71,57,30,30,5,16
Jaipur,186,pm25,2020-09-11 09:27:16,Jaipur Central,22.46965423336522,80.16248825205662,76,136,68,53,6,16
Jaipur,140,pm25,2020-09-15 01:56:21,Jaipur Central,15.015311540118088,77.22798165144009,85,89,49,3,0,11
Jaipur,233,o3,2020-09-18 18:25:27,Jaipur Central,28.809000728914956,76.12060395918085,142,182,86,46,0,6
Jaipur,135,pm25,2020-09-22 10:54:32,Jaipur Central,11.817481767432694,86.06680598274161,80,97,1,35,26,6
Jaipur,210,pm25,2020-09-26 03:23:38,Jaipur Central,17.59180417048156,88.18807737289609,74,192,33,48,22,5
Jaipur,66,pm10,2020-09-29 19:52:43,Jaipur Central,11.292943236755406,84.32246506532809,48,44,24,26,11,15
Jaipur,173,pm10,2020-10-03 12:21:49,Jaipur Central,20.729268248896787,82.43851574734929,114,134,76,28,28,14
Jaipur,191,pm10,2020-10-07 04:50:54,Jaipur Central,19.04630916597543,88.00072208407667,87,143,29,53,25,9
Jaipur,179,pm10,2020-10-10 21:20:00,Jaipur Central,16.892382937345616,76.9753025714075,96,132,38,35,24,20
Jaipur,259,pm25,2020-10-14 13:49:05,Jaipur Central,15.94431797354714,74.63187256394126,130,209,30,5,19,5
Jaipur,147,pm25,2020-10-18 06:18:10,Jaipur Central,10.996460135536157,73.8721027515975,101,112,78,54,19,4
Jaipur,119,pm25,2020-10-21 22:47:16,Jaipur Central,29.646874012553962,85.55303123834044,79,78,59,27,10,8
Jaipur,116,pm10,2020-10-25 15:16:21,Jaipur Central,13.37481660710372,78.87100638488803,79,81,62,39,25,7
Jaipur,178,pm25,2020-10-29 07:45:27,Jaipur Central,24.80665503279196,78.89149354993995,101,155,53,42,17,13
Jaipur,211,pm10,2020-11-02 00:14:32,Jaipur Central,13.490501654838384,85.54309446591404,116,228,59,36,22,7
Jaipur,160,pm25,2020-11-05 16:43:38,Jaipur Central,13.418501696212765,71.25846471497375,107,81,47,57,21,14
Jaipur,117,pm25,2020-11-09 09:12:43,Jaipur Central,14.763968834038362,74.9324794560292,72,103,51,37,27,8
Jaipur,147,o3,2020-11-13 01:41:49,Jaipur Central,10.063066021627805,77.72294810188893,127,117,50,29,34,14
Jaipur,193,pm25,2020-11-16 18:10:54,Jaipur Central,14.799429412719313,87.8305818771081,84,170,51,37,17,10
Jaipur,210,pm25,2020-11-20 10:40:00,Jaipur Central,10.765035746241844,80.75278396042174,111,170,46,11,7,16
Jaipur,239,o3,2020-11-24 03:09:05,Jaipur Central,27.65950047361226,83.31261415164836,107,209,68,24,18,7
Jaipur,210,o3,2020-11-27 19:38:10,Jaipur Central,13.79195544300358,83.89164721136248,92,156,74,36,22,7
Jaipur,202,pm25,2020-12-01 12:07:16,Jaipur Central,28.73358807477969,79.68983249882814,118,142,41,8,3,7
Jaipur,190,pm10,2020-12-05 04:36:21,Jaipur Central,22.991482213929096,80.12061486984503,94,154,50,22,27,0
Jaipur,156,pm25,2020-12-08 21:05:27,Jaipur Central,19.55271848676407,86.8817736082417,61,44,37,53,25,2
Jaipur,195,pm10,2020-12-12 13:34:32,Jaipur Central,19.130453567156586,83.08609825906608,127,127,51,46,13,9
Jaipur,191,pm25,2020-12-16 06:03:38,Jaipur Central,18.49854904437443,86.44359706424376,136,137,44,49,17,6
Jaipur,133,pm10,2020-12-19 22:32:43,Jaipur Central,10.944131556653192,72.91736344690459,84,99,50,41,26,16
Jaipur,166,pm25,2020-12-23 15:01:49,Jaipur Central,29.345838193471153,78.67834670255783,105,71,77,33,19,10
Jaipur,139,pm25,2020-12-27 07:30:54,Jaipur Central,21.411126185172947,83.45389791179525,86,194,81,36,24,6
Jaipur,190,pm25,2020-12-31 00:00:00,Jaipur Central,10.619225261428857,73.5266780972103,93,134,57,32,15,3
Lucknow,212,pm25,2020-01-01 00:00:00,Lucknow Central,26.247948657413,72.12830009387385,113,113,36,41,22,17
Lucknow,244,pm25,2020-01-04 16:29:05,Lucknow Central,28.12876915619633,84.88215830152333,156,275,55,56,30,15
Lucknow,232,o3,2020-01-08 08:58:10,Lucknow Central,11.81586556988183,73.1679180314966,141,195,35,61,42,13
Lucknow,195,pm25,2020-01-12 01:27:16,Lucknow Central,29.298948983447637,78.69229593133616,121,144,53,57,11,9
Lucknow,195,pm10,2020-01-15 17:56:21,Lucknow Central,27.04372679900944,70.23195472994118,122,163,60,47,17,9
Lucknow,229,pm25,2020-01-19 10:25:27,Lucknow Central,15.682552197909327,79.9666028801458,167,151,41,30,16,5
Lucknow,326,pm25,2020-01-23 02:54:32,Lucknow Central,28.678007537988663,87.41492997775674,223,244,67,31,21,13
Lucknow,280,pm10,2020-01-26 19:23:38,Lucknow Central,27.224088660034468,89.58711828880183,123,295,37,53,21,6
Lucknow,193,o3,2020-01-30 11:52:43,Lucknow Central,25.35567936511425,83.15826956629225,163,187,57,48,12,7
Lucknow,134,pm25,2020-02-03 04:21:49,Lucknow Central,10.076635547784026,72.03789400784107,81,114,77,30,12,12
Lucknow,281,pm25,2020-02-06 20:50:54,Lucknow Central,15.647288736731454,73.01245690613837,178,208,83,68,22,7
Lucknow,305,pm25,2020-02-10 13:20:00,Lucknow Central,13.146792325100147,86.29118110412776,180,179,63,34,18,6
Lucknow,179,no2,2020-02-14 05:49:05,Lucknow Central,29.758716299386997,78.16990279240557,121,155,53,56,14,8
Lucknow,329,pm10,2020-02-17 22:18:10,Lucknow Central,20.52692030583967,73.25838653465301,199,269,59,34,19,24
Lucknow,237,pm25,2020-02-21 14:47:16,Lucknow Central,20.248722586578662,77.40093897499007,114,197,43,31,0,13
Lucknow,296,pm10,2020-02-25 07:16:21,Lucknow Central,13.92398709353008,88.28774862373244,173,254,39,37,10,13
Lucknow,254,o3,2020-02-28 23:45:27,Lucknow Central,13.137085763936124,85.45067662640609,142,253,33,18,0,5
Lucknow,194,pm25,2020-03-03 16:14:32,Lucknow Central,25.938509270042626,74.15056281265122,132,165,49,39,44,7
Lucknow,208,pm10,2020-03-07 08:43:38,Lucknow Central,27.402612818922083,76.35340487606426,134,113,44,33,18,0
Lucknow,172,no2,2020-03-11 01:12:43,Lucknow Central,26.65136929507333,84.33053166270822,121,156,70,52,29,2
Lucknow,226,pm10,2020-03-14 17:41:49,Lucknow Central,25.97475091841295,83.04293614146529,116,219,76,78,32,15
Lucknow,191,pm25,2020-03-18 10:10:54,Lucknow Central,22.08834124968572,85.93392978593388,144,130,50,65,14,8
Lucknow,257,pm10,2020-03-22 02:40:00,Lucknow Central,20.20331833835793,88.2946122532428,165,208,46,52,15,7
Lucknow,216,pm25,2020-03-25 19:09:05,Lucknow Central,12.667487753740204,75.29613811496299,140,145,26,30,25,11
Lucknow,150,pm25,2020-03-29 11:38:10,Lucknow Central,28.539152497764967,80.3769412017636,103,120,47,46,17,5
Lucknow,69,pm10,2020-04-02 04:07:16,Lucknow Central,15.317298990112091,84.80960521787082,45,51,35,65,9,2
Lucknow,123,pm25,2020-04-05 20:36:21,Lucknow Central,11.568588372001704,86.45808092570934,94,65,34,6,8,16
Lucknow,310,pm10,2020-04-09 13:05:27,Lucknow Central,16.722003383219217,82.54170636659971,167,235,29,44,8,6
Lucknow,203,pm25,2020-04-13 05:34:32,Lucknow Central,28.23093611286248,85.52110097747945,116,182,35,21,17,1
Lucknow,158,pm25,2020-04-16 22:03:38,Lucknow Central,25.554279771317667,84.58704885859515,72,148,27,38,19,14
Lucknow,241,pm25,2020-04-20 14:32:43,Lucknow Central,13.607536116065592,82.91372983805442,120,232,44,33,10,15
Lucknow,206,pm25,2020-04-24 07:01:49,Lucknow Central,15.103339983615365,77.93207334205498,127,161,55,20,24,6
Lucknow,239,o3,2020-04-27 23:30:54,Lucknow Central,11.263197644998307,75.28696269189325,131,169,30,41,17,5
Lucknow,309,pm25,2020-05-01 16:00:00,Lucknow Central,22.77994703706571,82.89459842605429,196,226,41,19,34,14
Lucknow,216,pm25,2020-05-05 08:29:05,Lucknow Central,21.18616945641589,77.21822942532661,127,156,51,18,16,9
Lucknow,213,pm25,2020-05-09 00:58:10,Lucknow Central,29.9225408471061,79.49806077087013,145,184,57,38,19,9
Lucknow,215,pm10,2020-05-12 17:27:16,Lucknow Central,11.694524271188502,70.33627533865,115,170,41,34,19,7
Lucknow,172,pm25,2020-05-16 09:56:21,Lucknow Central,20.258971881210456,83.19483402459993,104,160,74,23,1,12
Lucknow,267,pm25,2020-05-20 02:25:27,Lucknow Central,10.32725365609388,77.51292818555217,158,257,44,48,25,23
Lucknow,137,pm10,2020-05-23 18:54:32,Lucknow Central,26.839376794215443,83.66966704888527,106,106,36,48,3,12
Lucknow,215,pm25,2020-05-27 11:23:38,Lucknow Central,14.366565850517983,81.87376418663331,107,210,81,61,9,13
Lucknow,244,pm10,2020-05-31 03:52:43,Lucknow Central,17.30594049194641,86.09401022429006,118,209,48,51,17,8
Lucknow,147,pm25,2020-06-03 20:21:49,Lucknow Central,27.577367674433255,83.81832955027264,76,108,82,55,12,11
Lucknow,207,no2,2020-06-07 12:50:54,Lucknow Central,13.580915205526278,71.97655694467434,109,185,15,35,27,10
Lucknow,248,pm10,2020-06-11 05:20:00,Lucknow Central,21.811599389294212,79.60163031094793,159,174,49,41,12,18
Lucknow,232,pm10,2020-06-14 21:49:05,Lucknow Central,29.273647285375095,84.5250372285113,122,199,91,30,10,7
Lucknow,126,pm10,2020-06-18 14:18:10,Lucknow Central,19.604808038545197,71.45674072699993,97,82,58,42,5,7
Lucknow,203,no2,2020-06-22 06:47:16,Lucknow Central,27.601289297286705,78.73062838133835,120,183,42,36,27,11
Lucknow,210,o3,2020-06-25 23:16:21,Lucknow Central,27.688374284349248,87.3698029662669,123,195,28,51,4,9
Lucknow,288,o3,2020-06-29 15:45:27,Lucknow Central,18.487613406408883,74.46066725399284,199,232,51,64,23,9
Lucknow,155,pm25,2020-07-03 08:14:32,Lucknow Central,27.977404420467444,73.98359683668673,96,161,59,56,25,12
Lucknow,165,pm25,2020-07-07 00:43:38,Lucknow Central,13.65444610823349,81.57481435881402,68,90,37,56,32,6
Lucknow,213,pm10,2020-07-10 17:12:43,Lucknow Central,27.480343474095775,88.79851785804934,133,169,42,37,27,16
Lucknow,245,pm10,2020-07-14 09:41:49,Lucknow Central,12.608530682666261,76.62381666103057,152,183,43,48,24,10
Lucknow,341,pm25,2020-07-18 02:10:54,Lucknow Central,19.453799168079122,80.82905041582436,193,271,67,38,30,5
Lucknow,179,pm25,2020-07-21 18:40:00,Lucknow Central,22.568324265265307,81.55894215285339,85,172,28,26,20,5
Lucknow,266,pm10,2020-07-25 11:09:05,Lucknow Central,10.97109801682284,73.89781247852159,169,195,6,34,32,9
Lucknow,160,pm25,2020-07-29 03:38:10,Lucknow Central,11.062294188339498,87.69242656598294,100,131,38,17,5,22
Lucknow,224,pm25,2020-08-01 20:07:16,Lucknow Central,18.820834870426882,75.78165098059024,116,228,40,88,39,8
Lucknow,256,pm25,2020-08-05 12:36:21,Lucknow Central,11.42163150642039,75.86221206151868,147,211,65,52,23,14
Lucknow,198,pm25,2020-08-09 05:05:27,Lucknow Central,25.852412966325428,73.19873592934985,108,134,60,29,4,21
Lucknow,223,pm25,2020-08-12 21:34:32,Lucknow Central,12.39909378354832,87.0780385958807,114,209,17,22,33,4
Lucknow,219,no2,2020-08-16 14:03:38,Lucknow Central,12.705846669213683,77.63656678871725,137,202,36,51,15,14
